B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2
10526,9592,8486,7982,9197,9490,8987,1,7.475658189609682e-09,9021.82360310699
10539,9643,8538,8064,9494,9593,9052,1,6.549971539532971e-09,9039.861607142857
10575,9621,8502,7947,8902,8989,8682,1,1.0626511616244958e-08,9095.759909399772
10482,9576,8468,8011,9906,10261,9331,1,4.841596618724764e-09,8951.070278367246
10589,9667,8577,8070,9297,9582,9027,1,7.276312596778009e-09,9115.852416356876
10518,9599,8459,7921,8999,9552,9202,1,7.6075430481886e-09,9033.541345789674
10548,9629,8497,7984,9239,9509,9066,1,7.274939833200515e-09,9042.962049098196
10378,9464,8421,7981,11386,11214,9005,1,3.0912644804598728e-09,8885.257611828092
10620,9700,8610,8088,9348,9449,8977,1,7.487684609188383e-09,9165.689910979228
10611,9753,8793,8517,10989,11151,9553,1,3.4778253443978402e-09,9077.943994364214
10556,9710,8712,8362,10797,10382,8966,1,4.107366043705567e-09,9076.64960535757
10568,9706,8696,8336,10669,10545,9214,1,4.0445454187288405e-09,9071.547024952015
10606,9801,8921,8750,11292,11487,9764,1,3.141842354336944e-09,9095.341828571429
10599,9776,8901,8688,11550,11395,9622,1,3.004582283194043e-09,9119.22203038674
10556,9619,8464,7924,8900,9164,9006,1,9.183797284859411e-09,9040.799596163553
10536,9593,8476,7972,9134,9579,9172,1,7.2836945210716505e-09,9011.863522328149
10576,9639,8474,7922,8892,9097,8920,1,9.691447998698586e-09,9064.463014390305
10563,9632,8507,7996,9135,8994,8707,1,9.367546166725522e-09,9050.656453226615
10465,9542,8478,7977,9676,10253,9233,1,5.246887598055279e-09,9010.465588567129
10560,9729,8702,8411,10378,10692,9441,1,4.231990826017042e-09,9003.067887290452
10589,9738,8728,8469,10607,10725,9386,1,4.030815562627442e-09,8994.920769866572
10578,9735,8738,8479,10749,10851,9408,1,3.8213876928114765e-09,9004.911428234462
10588,9741,8750,8474,10762,10784,9416,1,3.82834813840856e-09,9034.989379277791
10629,9835,8959,8799,11687,11630,9805,1,2.8559491600919277e-09,9121.909421525173
10583,9765,8783,8516,10776,11038,9554,1,3.6883796037047893e-09,9058.371183654297
10616,9774,8803,8518,10863,10999,9496,1,3.6637439099415703e-09,9097.535689128903
10614,9786,8764,8451,10597,10864,9556,1,3.921639582607679e-09,9088.592592592591
10581,9736,8818,8534,11247,11131,9488,1,3.279553969872888e-09,9111.45113662995
10515,9687,8686,8328,10501,10610,9345,1,4.091003691368889e-09,9059.389529298753
10575,9719,8739,8442,10782,10993,9520,1,3.674698683437161e-09,9046.448827292112
10605,9783,8788,8487,10986,11014,9469,1,3.543907811680385e-09,9099.675268057028
10588,9776,8777,8508,10843,10990,9524,1,3.6535324853197406e-09,9054.505054066762
10581,9741,8749,8478,10729,11004,9530,1,3.738632359701242e-09,9028.662538334513
10627,9786,8821,8541,11079,11259,9656,1,3.3522419174840647e-09,9110.179253014869
10620,9769,8760,8505,10762,11168,9738,1,3.60217100427663e-09,9022.645502645502
10604,9787,8776,8519,10787,11148,9656,1,3.619354834760999e-09,9040.753140039911
10609,9790,8815,8517,11125,11324,9705,1,3.267233307659528e-09,9123.426676059646
10627,9786,8841,8606,11277,11468,9705,1,3.1529751651112606e-09,9082.417034627004
10634,9822,8826,8585,10835,11413,9922,1,3.436976397084798e-09,9073.765404775771
10807,10028,9078,8895,11723,13287,11940,1,2.2212714517815706e-09,9264.76492411467
10745,9929,8977,8789,11224,12875,11723,1,2.5047298770663917e-09,9169.021390374332
10670,9828,8837,8705,11195,12775,11423,1,2.5633500737199073e-09,8971.00160827111
10558,9728,8717,8565,11289,12755,11117,1,2.5324315040706234e-09,8871.697489784005
10584,9739,8727,8446,11382,12460,11067,1,2.5088659030522656e-09,9017.348922566896
10590,9726,8776,8604,11472,12923,11193,1,2.421361920609186e-09,8951.43840074384
10616,9757,8756,8599,11178,12689,11223,1,2.595365154459021e-09,8915.8664961042
10685,9884,8878,8710,10996,12761,11776,1,2.5965087572416926e-09,9049.240413318024
10755,9945,8917,8697,10598,12646,12057,1,2.8011237883613482e-09,9142.565137403702
10713,9885,8974,8732,12021,13066,11350,1,2.1775938451176476e-09,9222.706825469537
10872,10078,9072,8927,11371,13087,11775,1,2.4612987276098394e-09,9219.355214517755
10531,9665,8736,8548,11469,12833,11160,1,2.410983174655044e-09,8928.134768366868
10686,9852,8823,8618,10964,12954,11851,1,2.5704384563027755e-09,9032.87642144349
10741,9901,8893,8643,10728,12754,12039,1,2.699357617275035e-09,9150.231285433298
10790,9959,8950,8716,10860,12745,12184,1,2.6116575612888545e-09,9190.28223955943
9938,9119,8161,7906,9268,10226,10376,1,4.401416995362441e-09,8424.224766000507
9850,8986,7982,7704,8948,9979,10330,1,4.788693083126047e-09,8270.031671858775
9945,9094,8143,7840,9385,10307,10511,1,4.1281975370664925e-09,8457.710331632654
9973,9184,8234,7960,9725,10692,11089,1,3.478729020140862e-09,8517.431658291456
9907,9062,8139,7828,9230,10597,11196,1,3.864259984437445e-09,8462.355774144098
9964,9146,8167,7865,9418,9917,10354,1,4.311571093529015e-09,8480.59618563255
9877,8994,8033,7733,8972,10157,9993,1,4.969578532965393e-09,8344.638432691065
9913,9073,8088,7787,9124,10158,10258,1,4.623959953351876e-09,8400.634904327724
9939,9101,8171,7909,9335,10611,11236,1,3.775113477413981e-09,8441.679226198003
9927,9100,8191,7928,9513,10421,11237,1,3.6138966714767026e-09,8462.724646821393
9939,9116,8119,7779,9332,9858,9464,1,5.0194469111662686e-09,8473.860521917984
9969,9139,8237,7980,9226,10286,10445,1,4.453501908592874e-09,8502.276817042608
9826,8970,7924,7584,8756,9659,9385,1,5.997192168904912e-09,8279.242616033756
9897,9047,7938,7600,8618,9386,9408,1,6.672490845928467e-09,8291.032105263157
9907,9101,8113,7835,9421,10154,9936,1,4.436760116215326e-09,8400.863943841736
9971,9120,8043,7628,8810,8906,8391,1,8.486748096637591e-09,8480.578002097536
10102,9272,8200,7785,8978,8627,7910,1,1.0538242036109224e-08,8637.122671804753
9984,9114,8003,7530,8909,8556,7820,1,1.0011392658987352e-08,8505.711686586985
10141,9330,8226,7843,8567,8505,8016,1,1.4452555883385635e-08,8627.70317480556
10116,9268,8170,7762,8339,8324,7927,1,1.8370323801234642e-08,8599.44601906725
10003,9180,8087,7710,8709,8728,8238,1,1.0046581782919398e-08,8482.434370946823
10097,9268,8207,7842,8602,8503,8023,1,1.3518837432010308e-08,8588.988650854373
10028,9186,8100,7706,8575,8641,8358,1,1.0793926962967067e-08,8514.144822216454
10116,9264,8169,7761,8445,8287,7966,1,1.6766120847898087e-08,8598.448782373405
10028,9203,8102,7681,8641,8708,8277,1,1.0420800567154746e-08,8546.075250618409
10035,9203,8235,7859,9393,8653,8010,1,8.095158346414687e-09,8628.98905713195
10087,9229,8127,7723,8398,8193,7949,1,1.7631928275215588e-08,8552.133756312312
10223,9401,8359,8031,9628,10903,10073,1,4.254060123757956e-09,8700.396090150665
10194,9352,8329,7918,9823,10389,9650,1,4.330202979597982e-09,8761.333796413235
10296,9489,8538,8298,10033,11970,10966,1,3.3515663367709244e-09,8784.941431670282
10336,9516,8506,8246,10175,11584,10550,1,3.4532999839264088e-09,8774.19791414019
10340,9524,8531,8231,9765,11276,10447,1,3.967119064147623e-09,8841.934272870854
10266,9452,8413,8133,9627,11145,10921,1,3.830653032191072e-09,8702.63973933358
10382,9539,8562,8280,9944,11422,10549,1,3.7384528652455505e-09,8853.604347826087
10330,9483,8503,8212,9832,11622,10729,1,3.681152576591553e-09,8804.31186069167
10291,9476,8511,8216,10107,11635,11178,1,3.232248771618053e-09,8816.592137293088
10276,9439,8424,8110,9622,11053,10164,1,4.243883964552746e-09,8750.157336621454
10435,9607,8650,8434,10144,11604,10574,1,3.5768244565715755e-09,8871.53189471188
10194,9360,8378,8008,9856,10554,9713,1,4.234355312426583e-09,8765.095404595404
10256,9437,8416,8082,9507,11515,10705,1,3.973224920731678e-09,8763.80301905469
10313,9450,8460,8101,9933,10837,9989,1,4.045264193116818e-09,8834.909270460437
10267,9443,8451,8183,9708,11156,10239,1,4.091590111873268e-09,8727.777221068069
10330,9484,8476,8171,9753,11222,10389,1,3.991659578451351e-09,8792.384775425284
10297,9455,8403,8102,9745,11232,10568,1,3.865970712138326e-09,8715.18254751913
10330,9449,8423,8150,9634,11403,10665,1,3.941952413930531e-09,8705.144662576686
10197,9338,8277,7840,9247,10688,9929,1,4.8292717276393025e-09,8738.358290816328
10274,9395,8411,8099,9976,11177,10459,1,3.66243911324599e-09,8735.019261637239
10229,9392,8385,8003,10316,10978,9895,1,3.573731691245238e-09,8785.233662376608
10275,9440,8438,8133,9985,10924,9909,1,3.991548814072623e-09,8754.437968769213
10200,9351,8347,8078,9960,11187,10477,1,3.6168649144184887e-09,8624.957786580837
10215,9386,8377,8075,9691,11132,10487,1,3.9127837482286926e-09,8690.294613003096
10245,9422,8483,8182,10387,12113,10764,1,3.072374478900596e-09,8795.073209484233
10274,9444,8429,8052,9736,10520,9826,1,4.429498404469394e-09,8823.651390958768
10329,9518,8521,8260,10312,11383,10312,1,3.4602136282058203e-09,8790.247094430993
10233,9406,8444,8171,10317,11589,10574,1,3.244504092995857e-09,8726.12116020071
10299,9453,8431,8078,9685,11026,10237,1,4.1402455805715704e-09,8799.425724189156
10266,9446,8439,8100,10215,10950,9736,1,3.8099767909259006e-09,8792.187777777777
10271,9428,8439,8099,9991,11092,10062,1,3.851603743586596e-09,8793.273367082356
10305,9497,8570,8392,10630,12093,10810,1,2.9520689047688552e-09,8751.775500476644
10287,9429,8476,8199,10320,12115,10417,1,3.2628184542308258e-09,8762.358336382486
10278,9430,8370,8068,9442,10551,9865,1,4.831949513317394e-09,8683.304412493804
10281,9455,8463,8159,10658,11651,10366,1,3.071353391401633e-09,8778.326878293909
10216,9414,8469,8212,10392,11959,10696,1,3.1006141307561015e-09,8734.04298587433
10271,9423,8419,8114,9841,11366,10610,1,3.7023969973188924e-09,8735.46475228001
10216,9363,8263,7918,9248,10601,10000,1,4.876475316080482e-09,8623.0322051023
10192,9341,8256,7915,9312,10881,10081,1,4.602996765017631e-09,8611.691219204042
10386,9562,8611,8356,10330,11890,10879,1,3.206313547629121e-09,8873.781833413115
10307,9455,8446,8131,9675,11427,10685,1,3.86127302477016e-09,8773.203296027548
10200,9344,8338,7990,9956,11349,10270,1,3.6584743986165274e-09,8701.15694618273
10270,9455,8488,8290,10333,11972,10345,1,3.3115071841375274e-09,8690.729071170084
10313,9481,8552,8412,10807,12055,10435,1,2.957849287084579e-09,8694.330004755111
10363,9549,8579,8464,10850,11964,10333,1,3.006219152272709e-09,8695.562499999998
10379,9565,8587,8449,10834,12231,10448,1,2.9540948570639363e-09,8727.253994555569
10461,9625,8720,8644,11654,12652,10535,1,2.468355395079498e-09,8796.668209162426
10430,9604,8739,8646,11735,12553,10212,1,2.5050452687452758e-09,8833.000346981264
10294,9469,8479,8292,10436,11468,10073,1,3.4203316333441687e-09,8670.217197298602
10336,9498,8528,8351,10609,11494,10245,1,3.241438602361527e-09,8708.751526763263
10291,9461,8523,8395,10767,11739,10181,1,3.095227935503745e-09,8652.951637879689
10354,9524,8558,8374,10455,11547,10125,1,3.4249281010493e-09,8746.042990207787
10283,9420,8445,8273,10307,11570,10109,1,3.4863557143371103e-09,8620.575970022966
10361,9534,8542,8373,10564,11931,10467,1,3.1547822095351438e-09,8714.41108324376
10380,9566,8683,8610,11393,12351,10391,1,2.638026130020275e-09,8756.618931475028
10423,9611,8716,8608,11171,12012,9976,1,2.9517841700703026e-09,8825.355018587361
10358,9535,8575,8360,10569,11852,10216,1,3.246569427294251e-09,8795.529306220096
10376,9514,8486,8211,10132,11314,10152,1,3.72759870502931e-09,8770.21020582146
10313,9481,8511,8259,10146,11523,10176,1,3.6337337438739306e-09,8770.689066472938
10335,9495,8498,8268,10132,11412,10249,1,3.6533803516079367e-09,8734.39816158684
10312,9448,8453,8237,9943,11205,10035,1,3.967036381991402e-09,8674.664198130387
10359,9567,8628,8471,10502,11718,10262,1,3.332396293047594e-09,8787.909809939794
10452,9622,8680,8538,11135,12056,10204,1,2.895970036012608e-09,8824.361677207777
10323,9462,8465,8202,10245,11132,9761,1,3.794837523641205e-09,8736.433187027555
10359,9508,8501,8214,9843,10892,9861,1,4.2996780240059415e-09,8798.027879230582
10375,9535,8559,8308,10132,11546,10268,1,3.657103046864768e-09,8817.583172845449
10457,9645,8656,8438,10276,11571,10355,1,3.570602803062969e-09,8879.63214031761
10528,9708,8732,8504,10356,11543,10331,1,3.574859736741258e-09,8966.112888052681
10501,9673,8714,8531,10611,11858,10489,1,3.226941721245121e-09,8900.92556558434
10392,9548,8571,8362,10234,11562,10234,1,3.597020459794088e-09,8785.223750298972
10432,9588,8536,8304,10142,11098,9881,1,3.977670115668403e-09,8774.4816955684
10382,9547,8595,8383,10421,10964,9696,1,3.791406072198529e-09,8812.361326494096
10438,9655,8734,8531,10892,11595,9986,1,3.202478350157305e-09,8941.830500527487
10383,9558,8620,8428,10880,11354,9679,1,3.3125753117840476e-09,8816.373991457047
10461,9621,8644,8472,10662,11732,10345,1,3.2225306701361423e-09,8819.491973559961
10489,9693,8732,8567,10690,11590,10258,1,3.296967583981306e-09,8900.17789191082
10465,9634,8686,8492,10613,11660,10351,1,3.2772219660701525e-09,8884.431935939709
10293,9452,8606,8446,10599,11206,9923,1,3.420205552069448e-09,8769.03102060147
10250,9421,8560,8424,10840,11852,10316,1,2.969119184495288e-09,8698.195631528964
10212,9377,8549,8348,11828,11925,10018,1,2.4447290499963813e-09,8754.839602299951
10256,9432,8630,8532,11384,13008,11208,1,2.351246148968865e-09,8729.125644631973
10260,9471,8598,8562,10910,13102,11317,1,2.5709854888485323e-09,8634.151366503154
10257,9434,8564,8376,10846,11519,9852,1,3.162390593467247e-09,8756.219675262655
10298,9457,8561,8386,10058,12318,11371,1,3.166427013952943e-09,8739.651919866443
10306,9438,8472,8207,9578,11446,11017,1,3.826679837526795e-09,8745.556719873279
10289,9440,8502,8277,9906,12140,11307,1,3.3058729926233084e-09,8733.116346502355
10258,9427,8513,8350,10257,11240,10080,1,3.6101713049935e-09,8679.181916167663
10283,9470,8587,8502,10801,12753,11424,1,2.6265922181046795e-09,8672.849800047048
10227,9358,8441,8194,10599,11191,9885,1,3.3335836037308764e-09,8695.445569929216
10228,9379,8472,8269,10612,11862,10678,1,2.9702037291943122e-09,8679.983553029386
10257,9469,8618,8571,11251,13113,11089,1,2.4430827601561615e-09,8665.257729553145
10287,9466,8607,8519,10578,11726,10374,1,3.1948665671107218e-09,8695.90902688109
10314,9482,8601,8480,10352,12996,11618,1,2.846584125105108e-09,8723.726533018867
10310,9466,8517,8357,10028,12194,11294,1,3.2302317757580735e-09,8680.063300227353
10221,9373,8465,8242,10263,11281,9971,1,3.5880123701041217e-09,8694.033608347489
11114,10238,9091,8867,10824,11300,9929,1,3.928100591945729e-09,9320.658734634037
11187,10306,9132,8927,11069,11717,9773,1,3.7096789294630605e-09,9341.707628542623
11199,10312,9114,8843,10984,11533,9551,1,3.947046517671192e-09,9393.304986995363
11208,10311,9090,8780,10701,11039,9153,1,4.751814087574584e-09,9410.945330296128
11231,10328,9105,8741,10088,9995,8697,1,7.72089101658147e-09,9484.157991076536
11060,10201,9068,8835,10709,11717,10104,1,3.782863728482278e-09,9307.144765138653
11174,10306,9149,8943,11170,11809,9766,1,3.587075725331008e-09,9359.745163815274
11200,10302,9113,8843,10828,11386,9490,1,4.214404275658539e-09,9391.243808662219
11087,10234,9093,8842,10695,11829,10408,1,3.6475763638599526e-09,9351.125197919022
11052,10180,9043,8827,10641,12083,10644,1,3.508799396729821e-09,9264.28560099694
11229,10350,9114,8756,10263,10659,9429,1,5.5307801262494595e-09,9486.63727729557
11133,10272,9125,8898,11094,12211,10077,1,3.387315744648193e-09,9357.791076646437
11108,10230,9109,8878,11096,11906,10031,1,3.4452107569221768e-09,9346.010475332281
11199,10318,9151,8939,11077,11828,9933,1,3.608530041744761e-09,9368.027855464818
11055,10166,8958,8627,9952,11246,10628,1,4.459243100525563e-09,9301.699779761215
11063,10232,9033,8725,10283,11377,10198,1,4.297529651923551e-09,9351.872664756445
11159,10297,9127,8881,10682,11399,9816,1,4.175027136195862e-09,9379.814097511542
11169,10302,9107,8816,10548,11522,9793,1,4.291789939956072e-09,9407.605376588022
11063,10226,9059,8811,10386,11347,10305,1,4.147889891238761e-09,9313.980365452277
11114,10215,9102,8867,10927,11610,9933,1,3.7194125737547475e-09,9343.228149317694
11165,10296,9120,8814,10317,11356,10002,1,4.525876885257823e-09,9436.623553437712
11160,10277,9020,8668,10052,10847,9719,1,5.352160469348107e-09,9386.294416243654
11106,10242,9067,8817,10578,11170,9677,1,4.40000655838447e-09,9324.088578881705
11077,10183,8980,8660,9876,11454,10502,1,4.612784493964323e-09,9311.824480369514
11081,10199,8977,8716,10336,11556,10197,1,4.1786504260296765e-09,9245.815626434143
11042,10201,9020,8702,10222,11072,10196,1,4.45766553570273e-09,9349.620776832911
11080,10223,9059,8821,10676,11566,9978,1,3.939230942455838e-09,9303.42149416166
11075,10204,9048,8768,10353,11387,9963,1,4.368591036299906e-09,9336.941605839416
11022,10153,9001,8732,10199,11759,10748,1,3.934728838408959e-09,9278.28687585891
11146,10262,9115,8811,10380,11824,10649,1,3.8923153067742765e-09,9429.488707297696
10522,9711,8677,8522,9966,11249,10140,1,4.163212050513362e-09,8834.819173902839
10417,9548,8569,8338,9995,10613,9316,1,4.658218838877978e-09,8806.399736147756
10526,9706,8691,8399,9577,10649,9489,1,5.381436375404497e-09,8993.151684724371
10548,9731,8721,8462,9599,10561,9664,1,5.31061541727659e-09,8987.927322146064
10547,9794,8778,8578,9759,10656,9688,1,5.051141031532619e-09,8982.66309162975
10501,9707,8759,8596,10083,12340,11085,1,3.399253516954473e-09,8925.090856212191
10523,9734,8760,8639,9879,10703,9736,1,4.7914835849994535e-09,8882.694756337538
10493,9727,8779,8628,9889,10497,9502,1,5.013217341639354e-09,8932.64267501159
10482,9653,8654,8409,9737,11020,9824,1,4.640734704077356e-09,8906.138185277678
10539,9755,8840,8724,10158,10764,9750,1,4.413438565983929e-09,8957.542411737733
10098,9203,8212,7858,9854,10988,9932,1,3.87265973042308e-09,8581.947569356069
10038,9105,8193,7764,11254,11253,9449,1,2.822741956501323e-09,8645.704404945904
10450,9632,8656,8498,9969,10534,9605,1,4.65486767801699e-09,8816.93763238409
10520,9732,8808,8710,10274,11159,9980,1,3.982665630050719e-09,8907.10264064294
10498,9685,8681,8483,9888,10960,9725,1,4.570218335174385e-09,8883.621478250618
10431,9632,8624,8423,10263,10924,9651,1,4.060875622683857e-09,8829.796509557165
10487,9669,8678,8564,10087,11304,10298,1,3.906120385731394e-09,8793.517515179823
10502,9736,8847,8769,10634,12240,10700,1,3.1381179203468817e-09,8925.693807731783
10467,9657,8710,8579,10475,12029,10496,1,3.3038098511343053e-09,8843.000349691105
10414,9567,8582,8385,10133,11229,9882,1,3.963135294271485e-09,8783.62838401908
10093,9186,8221,7876,9920,11090,9891,1,3.801349823276915e-09,8581.112366683596
10467,9678,8740,8574,10077,11782,10355,1,3.7740137202583735e-09,8909.21390249592
10451,9665,8727,8586,10051,11320,10063,1,4.046042918916565e-09,8870.315513626834
10094,9187,8286,7921,10666,11336,9729,1,3.1783481958345696e-09,8667.819214745612
10077,9206,8209,7894,9984,11158,9794,1,3.767396374366282e-09,8536.569673169495
10087,9200,8271,7936,10467,11664,10133,1,3.145840995221469e-09,8620.141255040322
10077,9182,8229,7927,10352,11748,10100,1,3.2283658074851106e-09,8542.505487574113
10086,9183,8261,7935,10581,11832,10165,1,3.0310708315628826e-09,8600.393320730938
10064,9152,8224,7910,10651,12010,10147,1,2.9552897044387607e-09,8550.46472819216
