B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6
10196,9375,8899,8542,16539,14517,9837,0,-3.068219282936315,5099817.372394486,-1436987700804.826,-4.2679740390394744e+16,10196.0,-1.277094399570754e+27
10350,9571,9012,9069,15135,17768,12042,0,-5.325731842272355,7446482.621796818,-2284241536314.4956,-4.7040458377989064e+16,10350.0,-1.5477628048138072e+27
10333,9578,9028,9128,15368,17868,12145,0,-4.586491326419613,7373045.1294509275,-2306837676263.259,-4.827908600652184e+16,10333.0,-1.5562530657331725e+27
10496,9829,9631,10118,16313,18765,13433,0,-3.169820408073859,2770984.5511919926,-2426759483911.361,-6.4558953458436136e+16,10496.0,-8.052986026791463e+26
10428,9672,9181,9220,15250,17580,12236,0,-4.815795286578031,6563100.116351073,-2110872221804.8828,-4.957395851977394e+16,10428.0,-1.5426937853814155e+27
10419,9673,9171,9188,15336,17278,11954,0,-4.8428044674380635,6566686.81348743,-2066976108793.5964,-4.9134021477120376e+16,10419.0,-1.4896514929522712e+27
10383,9608,9163,9117,15448,17251,11890,0,-4.61820240432163,5735451.243505199,-2066671798425.1538,-4.841474039218925e+16,10383.0,-1.5388356994932532e+27
10391,9675,9321,9617,15680,18475,12877,0,-4.02064134528778,4864136.563449555,-2421805499676.7305,-5.544005841900748e+16,10391.0,-1.292576196647254e+27
10375,9584,9026,8998,15231,17817,12289,0,-4.467718084833648,7581777.965390991,-2171281048682.0334,-4.7061434832088024e+16,10375.0,-1.750600062099718e+27
10375,9583,8954,8956,15033,17892,12307,0,-4.770564688906291,8670621.754532624,-2196169512624.9656,-4.6150260733340136e+16,10375.0,-1.7437322483360396e+27
10378,9652,9165,9297,15687,18307,12773,0,-3.5894323140180475,6784685.392500756,-2292021959327.173,-5.1967365040299176e+16,10378.0,-1.694579642698073e+27
10183,9378,8862,8702,16056,15016,10261,0,-3.3257277221858716,5810148.097345738,-1530795765708.03,-4.318385265693525e+16,10183.0,-1.2233242069530732e+27
10338,9588,9131,9194,15693,18411,12511,0,-4.083693875111606,6207240.709767309,-2468517207528.0386,-5.033823139349827e+16,10338.0,-1.7207919253617664e+27
10286,9477,8850,8660,15089,17123,11555,0,-5.007696498204585,8117867.078518459,-2049308070977.14,-4.238497356726194e+16,10286.0,-1.6535874195570647e+27
10385,9692,9196,9434,15606,18586,12849,0,-4.003846837677341,6961153.875637228,-2461159844731.561,-5.334599792243199e+16,10385.0,-1.5302255672266657e+27
10492,9809,9585,10127,16016,18678,13248,0,-3.713295292026857,3103006.8518969985,-2475376763278.986,-6.3224936975408616e+16,10492.0,-7.191010101842918e+26
10398,9620,9078,9134,15303,18520,12647,0,-4.6661331126493515,7554626.225450641,-2448470633524.225,-4.911793898252795e+16,10398.0,-1.814838020120041e+27
10346,9544,8979,8938,15122,17699,12048,0,-5.034620693531031,7539720.684154045,-2207354683026.425,-4.5759169524923016e+16,10346.0,-1.670362531504573e+27
10358,9572,8940,8907,15072,17533,12018,0,-4.818344906550151,8511888.403375244,-2117896861823.646,-4.5407925296055256e+16,10358.0,-1.668462798357126e+27
10423,9607,9051,9029,15293,17920,12384,0,-4.355096725161928,7608017.568475639,-2192014275293.943,-4.777429872970715e+16,10423.0,-1.8330447618552545e+27
10390,9624,9095,9011,15540,17451,12066,0,-4.062735238556181,7015622.526571867,-2071682501848.4011,-4.790681868275582e+16,10390.0,-1.7413614279344964e+27
10349,9600,9138,9135,15540,16715,11552,0,-4.360425385678357,5801128.388750307,-1929222163027.2385,-4.828989580489187e+16,10349.0,-1.3710641290469812e+27
10366,9602,9161,9228,15227,17408,12133,0,-4.734807285067744,5798477.192821009,-2063350828438.5396,-4.908581112368668e+16,10366.0,-1.419299701771674e+27
10177,9397,8858,8702,15710,14888,10197,0,-3.8060515395138235,6058915.0815243125,-1495276424880.5579,-4.242585348458981e+16,10177.0,-1.1327650115022139e+27
10221,9417,8837,8774,15365,14640,10165,0,-4.126674980453966,6550222.834358613,-1402903479610.4238,-4.229284927071661e+16,10221.0,-1.0357994531929083e+27
10242,9435,8871,8721,15947,14825,10149,0,-3.5421452407595475,6332337.485753962,-1487855736492.9446,-4.330049266073949e+16,10242.0,-1.1913896780627365e+27
10356,9604,9028,8892,15357,16916,11748,0,-4.219131839006803,7502372.99999626,-1896846570052.7422,-4.5869882577771656e+16,10356.0,-1.625729223851386e+27
10328,9536,9009,8808,15654,16239,11205,0,-3.89217357278823,6490707.869999748,-1763723918121.169,-4.497357147181774e+16,10328.0,-1.5380447681619618e+27
10338,9538,9180,9124,16032,16927,11626,0,-3.6404779115807857,4445447.727444455,-2010873641859.6287,-4.930885116889078e+16,10338.0,-1.5274762225856176e+27
10505,9785,9380,9662,15924,19169,13317,0,-3.751803529956027,5797117.252107674,-2644161792958.6357,-5.794987295415678e+16,10505.0,-1.6181710331903563e+27
10482,9768,9312,9527,15685,19284,13530,0,-3.7214515217912556,6690118.398688437,-2563959707795.829,-5.607530735168585e+16,10482.0,-1.8056865430104179e+27
10402,9608,9058,8995,15500,18367,12555,0,-4.1340378336699475,7618058.696637974,-2365059393671.8096,-4.818313558147394e+16,10402.0,-2.0069410235637474e+27
10370,9622,9048,9102,15205,18205,12472,0,-4.761713331164737,7935649.446966996,-2336760031141.727,-4.829363123142285e+16,10370.0,-1.7036922636903716e+27
10482,9788,9643,10144,16110,18834,13473,0,-3.4641049561639283,2024008.973938838,-2456214101841.308,-6.408320720708126e+16,10482.0,-7.088159996570693e+26
10384,9695,9290,9561,16134,18702,12815,0,-3.509163305246462,5579224.897417795,-2589050093360.235,-5.609253077638693e+16,10384.0,-1.462607525025675e+27
10329,9577,9097,9017,15861,17419,11839,0,-3.8676694457663516,6192233.164945264,-2166122603035.4734,-4.822220712142649e+16,10329.0,-1.6809401096710886e+27
10444,9744,9355,9594,16314,19168,13042,0,-3.4867335947817186,5437088.603970018,-2782437501683.4404,-5.764822100292313e+16,10444.0,-1.6511026272634527e+27
10256,9460,8935,8902,15468,14948,10363,0,-4.189826917147782,5983816.589807293,-1490372442886.8796,-4.403255078406066e+16,10256.0,-1.0625386099683586e+27
10229,9420,8887,8871,15529,14837,10342,0,-3.8344057056448007,6071682.995258686,-1440606963592.063,-4.366158074981474e+16,10229.0,-1.0604595474078793e+27
10164,9357,8793,8566,16140,14568,9891,0,-3.2831754635667845,6172192.038008105,-1443462959124.305,-4.180968646663773e+16,10164.0,-1.180639237152845e+27
10131,9316,8762,8443,16372,14443,9811,0,-2.9629881124302626,6002208.245099854,-1396548766980.2334,-4.104924852262821e+16,10131.0,-1.238932675309816e+27
10219,9411,8851,8711,15790,14638,10072,0,-3.6555453760128827,6238727.458934908,-1428584735883.4407,-4.266635833048747e+16,10219.0,-1.1228773194244458e+27
10220,9407,8866,8784,15747,14673,10118,0,-3.700475016901237,6035438.69958806,-1438674217649.6462,-4.318786938255719e+16,10220.0,-1.0855406565098874e+27
10135,9286,8710,8427,15959,14403,9850,0,-3.23414243125468,6296185.58996491,-1360868702096.241,-3.992790481064115e+16,10135.0,-1.1876154222436627e+27
10132,9304,8709,8337,16318,14052,9499,0,-3.0824674981726745,6287182.720698882,-1322647961901.5173,-3.9816139472226024e+16,10132.0,-1.1737255998833022e+27
10268,9496,8979,8903,15350,16608,11274,0,-4.762505424037501,6401478.198711851,-1950704942141.0042,-4.4869296002843416e+16,10268.0,-1.38171497235075e+27
10306,9564,9107,9185,15351,17587,11997,0,-4.868561247539928,5957270.647727918,-2226895036868.9795,-4.856233130472354e+16,10306.0,-1.4038237057168737e+27
10316,9571,9061,9147,15297,17395,11915,0,-4.741747136575901,6662974.03962921,-2145063039127.4148,-4.797485701901215e+16,10316.0,-1.4054200685180503e+27
10334,9586,9159,9337,15517,17689,12166,0,-4.365698793032742,5613735.957205716,-2238664853604.957,-5.0738082767568056e+16,10334.0,-1.348299881820473e+27
10185,9355,8760,8590,15650,14593,9996,0,-3.7268882918525383,6623661.8831606135,-1417713485103.566,-4.0999254826010936e+16,10185.0,-1.1253802471773224e+27
10216,9404,8954,8840,15962,15028,10307,0,-3.5954297312656958,5033533.950095177,-1541823724637.8325,-4.438224880697928e+16,10216.0,-1.1559710554714461e+27
10087,9246,8639,8171,16785,13974,9408,0,-2.5800430515780173,6361860.168852521,-1295936666213.5996,-3.907249929254998e+16,10087.0,-1.270054616270232e+27
10189,9356,8849,8618,15853,14602,10021,0,-3.5871530957835573,5570110.847815477,-1416679322151.4783,-4.179256097381444e+16,10189.0,-1.1599425817077008e+27
10309,9484,8985,9065,14769,17559,12152,0,-5.475706985880568,6647531.273291771,-2104387953112.361,-4.585378226791611e+16,10309.0,-1.4323644221713303e+27
10247,9445,8878,8759,14770,16342,11343,0,-5.177817547091763,7137996.58799643,-1746633207719.7344,-4.2119452335129624e+16,10247.0,-1.3418226925272887e+27
10283,9510,8930,8994,14990,16840,11626,0,-4.872626799542239,7492865.862551349,-1933752691393.508,-4.516390467807592e+16,10283.0,-1.3346379258479018e+27
10339,9576,9054,9188,15103,17629,12185,0,-4.857518745915615,6991325.508118678,-2157719818750.2957,-4.822248325132292e+16,10339.0,-1.42579279931325e+27
10074,9208,8602,7897,17386,13929,9247,0,-2.2404454368262887,6235812.346648236,-1290971045577.7207,-3.783778004208271e+16,10074.0,-1.4422354120171603e+27
10178,9368,8817,8535,16115,14478,9756,0,-3.5268288532674066,5934474.017150936,-1449615898220.6606,-4.150952953414311e+16,10178.0,-1.1666879639486285e+27
10213,9359,8865,8456,16841,14356,9663,0,-2.835664635946722,5212477.745297391,-1416303195718.2798,-4.242965272160959e+16,10213.0,-1.3302501514391628e+27
10166,9323,8805,8411,16242,14189,9695,0,-3.157011022650946,5513344.041429035,-1321475358368.733,-4.057739781249541e+16,10166.0,-1.2140592964620301e+27
10245,9465,8848,8713,14674,16320,11263,0,-5.597153201348778,7782890.347156074,-1761203573077.4944,-4.149296816371575e+16,10245.0,-1.326160167591949e+27
10303,9513,9004,9033,15053,17232,11825,0,-5.128148305075916,6604577.791206359,-2068275621533.3533,-4.5998134403798056e+16,10303.0,-1.4181838735983945e+27
10296,9532,9067,9163,15236,17135,11764,0,-4.888818238853553,5954391.014141476,-2071770551340.3413,-4.761304672770051e+16,10296.0,-1.3030817514092873e+27
10292,9472,8973,8979,14683,17344,12051,0,-5.584241158930539,6594259.010175907,-2010775268303.749,-4.4732982541602376e+16,10292.0,-1.4343141860730633e+27
10479,9675,8796,8524,12234,12314,10321,0,-8.113899992512257,10773746.328577025,-458992783948.54663,-3.482188472537532e+16,10479.0,-5.9817944255625145e+26
10287,9503,8975,9015,14884,16875,11679,0,-5.263982292869782,6792138.86381936,-1932762875149.5474,-4.517907072087605e+16,10287.0,-1.3156316793655804e+27
10240,9444,8853,8713,15055,16488,11274,0,-4.782621902911715,7420802.630229389,-1844669133538.6946,-4.228511218327246e+16,10240.0,-1.4294497836332783e+27
10598,9824,8976,8881,11059,12302,11192,0,-12.647174201407863,11273510.810733719,-254788031556.14288,-3.5925034709033916e+16,10598.0,-3.9819884405364645e+26
10445,9610,8837,8706,11905,13273,11089,0,-10.112494707330718,9991872.274531348,-554652493592.5956,-3.5707114632905576e+16,10445.0,-6.1249753321567495e+26
10237,9422,8848,8722,15161,16277,11100,0,-4.635379569669474,7074056.46930861,-1812893814422.4233,-4.233400302599872e+16,10237.0,-1.3846621336110745e+27
10240,9438,8910,8871,15155,16939,11564,0,-4.667789113231508,6723721.964070775,-1990934390456.6619,-4.414207741095203e+16,10240.0,-1.438810966807599e+27
10342,9515,8779,8591,12699,13677,10656,0,-8.91263010822752,9045674.60633021,-810760463664.7651,-3.587827363171793e+16,10342.0,-7.382883592204509e+26
10289,9470,8712,8479,12612,13483,10718,0,-7.593660868753338,9418346.76320727,-713944994336.45,-3.47371722225342e+16,10289.0,-7.395906006511747e+26
10176,9339,8699,8463,15196,16022,10812,0,-4.3621939894839095,7777708.072287055,-1753469831403.5188,-3.959622729704237e+16,10176.0,-1.424534550889298e+27
10197,9384,8728,8560,14971,15438,10677,0,-4.441408845996973,7897737.617504187,-1539055962287.0496,-3.99489542666122e+16,10197.0,-1.2453114507436568e+27
10288,9518,8974,8966,14937,17054,11701,0,-5.408487909865231,7029255.645420026,-2011631385268.1687,-4.4980876589032984e+16,10288.0,-1.3898310153573079e+27
10234,9442,8872,8804,14962,16788,11467,0,-5.060462941493482,7254333.464834706,-1938001499745.6272,-4.3010764133743496e+16,10234.0,-1.4049379968232322e+27
10361,9545,8760,8642,12242,13348,10850,0,-8.894555172640361,9939037.665341275,-642849004785.1384,-3.5470937086860656e+16,10361.0,-6.500459587082262e+26
10403,9588,8879,8788,12035,13320,10995,0,-10.459137257281105,8967494.604327226,-602067811626.1483,-3.639527069243225e+16,10403.0,-5.8952079324047305e+26
10583,9809,9075,9063,11937,13320,11377,0,-10.562602083174026,9640695.051694252,-509393662480.2623,-3.951110054937435e+16,10583.0,-5.667765405985356e+26
10652,9895,9112,9073,11857,12847,11429,0,-8.772582945307503,10428461.88969301,-351299012402.2985,-3.9834308533426184e+16,10652.0,-5.49948739419324e+26
10562,9771,9034,8883,12062,12934,10858,0,-10.934276302446023,9241157.064514963,-522854611289.29254,-3.788648964566653e+16,10562.0,-5.7178183998202094e+26
10475,9685,8820,8697,11406,12654,10980,0,-11.499624862459633,11308145.51336048,-396748614734.0939,-3.466653562415449e+16,10475.0,-4.8682148088462123e+26
10527,9732,8875,8731,11097,12259,10675,0,-16.937128878455024,10894279.416943854,-364448512017.268,-3.416288355791172e+16,10527.0,-3.910928041876232e+26
10476,9656,8885,8692,11810,12430,10527,0,-10.952157588469332,9459043.590060731,-448583623863.74316,-3.514439950078165e+16,10476.0,-5.078714575287896e+26
10492,9674,8898,8756,12241,13120,10625,0,-11.066911442550014,9593259.938936224,-640759888273.5742,-3.671537639073646e+16,10492.0,-6.1268121720598995e+26
10423,9605,8794,8696,11448,12832,10964,0,-12.124621081747081,10475177.569696566,-452608258985.0288,-3.4422580070501812e+16,10423.0,-4.9180622267946536e+26
10375,9522,8807,8456,13529,13456,10537,0,-5.344860499573541,8622469.699181054,-756480979881.5217,-3.673285505991914e+16,10375.0,-9.290176016374952e+26
10379,9547,8935,8610,13510,13149,10476,0,-5.447425427749295,7197445.792186426,-682660622742.8312,-3.795296053035944e+16,10379.0,-8.375050794075155e+26
10368,9570,8904,8600,12599,12761,10468,0,-7.673203763323953,7933444.010931453,-558619290835.154,-3.5898906892667732e+16,10368.0,-6.477420912998172e+26
10413,9611,8845,8676,12505,13276,10939,0,-7.304705748171485,9721876.640456364,-596078249707.3582,-3.670837297941315e+16,10413.0,-7.097127972117536e+26
10417,9587,8824,8596,13526,13663,10413,0,-6.418863435075043,9170414.648096532,-882744068152.7083,-3.789189061465488e+16,10417.0,-8.821016565539859e+26
10566,9772,8928,8696,12345,13105,10939,0,-8.271314269477243,10870133.276226427,-542766704510.53613,-3.723824673677966e+16,10566.0,-7.072107575393544e+26
10577,9777,9029,8827,12823,13573,11284,0,-6.571671576506077,9729182.278112983,-604331273047.8503,-3.972488763665161e+16,10577.0,-8.404401914409942e+26
10502,9679,8852,8590,12574,13116,11120,0,-6.02970554645667,10786691.965602301,-490337962528.2131,-3.674014694499515e+16,10502.0,-7.989930290783082e+26
10490,9652,8786,8462,11479,11881,11118,0,-6.665886100036399,11463791.616240311,-158889168453.13773,-3.3327544127555464e+16,10490.0,-5.3984962348603466e+26
10552,9699,8900,8577,11439,12081,12511,0,-4.472396963547634,11736792.414473051,87367324672.50734,-3.557148728556829e+16,10552.0,-6.603069715398161e+26
10370,9534,8789,8289,13669,12399,10566,0,-3.5846540231813537,9053741.130867733,-409662532289.32544,-3.589636041265968e+16,10370.0,-9.409580656959815e+26
10541,9725,8891,8688,11531,12418,10813,0,-11.062271153828833,10655984.057787426,-372231621800.1011,-3.5003103868711092e+16,10541.0,-4.985422242126399e+26
10477,9635,8838,8582,11806,12390,10410,0,-11.269155111705146,9722150.323917769,-461320868284.2693,-3.422904431433948e+16,10477.0,-5.225836444023405e+26
10523,9702,8900,8659,12249,12705,10395,0,-10.398063914457522,9747170.32501165,-564941474161.0142,-3.602931464598192e+16,10523.0,-6.0284228045602646e+26
10469,9680,8866,8643,11782,12652,10760,0,-10.434974374335871,10295353.34446506,-450372301655.08655,-3.5006153251258776e+16,10469.0,-5.44290394033727e+26
10516,9691,8899,8680,11614,12430,11276,0,-7.670777303928635,10460539.629759375,-261968707734.78522,-3.5420118468825856e+16,10516.0,-5.554703592791214e+26
10526,9727,8929,8681,11543,12139,11541,0,-6.375922915151306,10801684.092524461,-129511482874.97552,-3.565644552139864e+16,10526.0,-5.5146176863414094e+26
10509,9691,8830,8536,11288,11857,11186,0,-7.381777221538995,11466668.696891177,-140106803815.5943,-3.3610028244668268e+16,10509.0,-4.911434401963481e+26
10331,9463,8679,8177,13002,12117,9955,0,-5.374012055573047,9077727.466953004,-475145986018.9734,-3.301229996769616e+16,10331.0,-7.252535756452074e+26
10452,9603,8769,8470,11814,12443,10452,0,-10.360730675150899,10293678.871966066,-459845102708.3252,-3.338160330189777e+16,10452.0,-5.53575232751592e+26
10485,9645,8778,8462,12136,12365,10304,0,-8.853518328670377,10593662.588493634,-474634010574.7302,-3.4087169779051908e+16,10485.0,-6.0011746295467664e+26
10519,9709,8864,8616,11531,12362,10706,0,-11.305790014108819,10715459.949805105,-380254939666.32776,-3.4359466361653748e+16,10519.0,-4.984514552370374e+26
10383,9529,8666,8325,11611,12133,10800,0,-7.286583992176724,11094548.22441069,-286101734202.3095,-3.193562877522672e+16,10383.0,-5.599272020646912e+26
10391,9556,8710,8379,11471,12117,11094,0,-6.937849437359298,11140429.99395013,-217504959448.50192,-3.2335720394627376e+16,10391.0,-5.4810306030199116e+26
10401,9520,8652,8311,11526,11879,10547,0,-7.906496988029436,10916370.177306669,-279812357595.2953,-3.146147468256303e+16,10401.0,-5.161069787975495e+26
10246,9342,8516,7964,12369,11653,9685,0,-6.407271467505517,9425418.57161016,-402580038519.0474,-2.972512973775677e+16,10246.0,-5.920276609809378e+26
10386,9571,8726,8480,11223,12122,11159,0,-7.937056092407044,11207943.03043348,-206727678596.2338,-3.254434899332785e+16,10386.0,-4.8166767728017776e+26
10465,9642,8791,8517,10927,11856,10787,0,-11.888393382777828,10941748.87901468,-226790686261.76205,-3.215683903045479e+16,10465.0,-3.891533733716307e+26
10308,9441,8597,8152,12025,12066,10061,0,-8.059130759820613,10051220.652838284,-433926318527.9459,-3.082018900241033e+16,10308.0,-5.7362546475895994e+26
10208,9331,8594,8046,13631,12530,10366,0,-3.5711428530932112,8791321.61576145,-482071419764.1272,-3.3043687451450736e+16,10208.0,-9.308615190292532e+26
10178,9300,8563,7911,14302,12456,9896,0,-3.2488115738907046,8373259.911902575,-569972056262.5043,-3.2960524726936704e+16,10178.0,-9.871909118401252e+26
10093,9212,8582,7827,15773,12884,9377,0,-2.708862145522179,6625968.332905038,-839774543178.0238,-3.446359638067224e+16,10093.0,-1.1524892048044168e+27
10443,9595,8802,8551,11581,12301,11464,0,-6.215252245619045,10662027.912667539,-182715647400.33652,-3.4225637288299136e+16,10443.0,-5.8357313213541434e+26
10460,9729,9241,9432,15778,18432,12578,0,-4.2351014242837035,6692042.329083276,-2509274055726.75,-5.370850959929384e+16,10460.0,-1.6132105730927582e+27
