B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5
10356,9507,8885,8552,16748,16540,11225,0,1765168350194.1743,8552.0,99734125.0,1.7657985867369023e-09,10061.214688051852
10327,9466,8948,8594,17032,16717,11185,0,1770034021337.1677,8594.0,100083380.0,1.6491612771817314e-09,10600.684935181042
10177,9274,8634,8041,17085,15178,10126,0,1425423648987.21,8041.0,87427884.0,2.02528078060085e-09,10680.59520273875
10817,10213,9842,10527,17006,22496,15894,0,3651773209657.027,10527.0,156428748.0,9.716134008146112e-10,9774.3825033235
10770,10205,9812,10623,16748,22887,15993,0,3735454558614.0137,10623.0,156923316.0,9.391217507920547e-10,9696.243089051219
10314,9467,8866,8594,15656,16482,11209,0,1749081303067.167,8594.0,99378994.0,1.968529941972635e-09,9206.818548857522
10348,9476,8850,8540,15863,16515,11200,0,1752840630599.1746,8540.0,99120000.0,1.9129466795669604e-09,9226.34467917675
10278,9411,8847,8469,16376,16421,11030,0,1704637741046.176,8469.0,97582410.0,1.8159207972743982e-09,9878.072055752673
10298,9433,8788,8378,16621,16226,10920,0,1671496546563.1865,8378.0,95964960.0,1.8321569144776892e-09,9930.989261330393
10219,9361,8720,8302,16593,16105,10877,0,1639886237604.1877,8302.0,94847440.0,1.8487658439080323e-09,9865.899618197382
10530,9777,9387,9559,16217,19510,13591,0,2592565105268.0923,9559.0,127578717.0,1.3392346854338993e-09,9294.453985416709
10581,9895,9555,9890,16855,20361,14093,0,2839440781559.065,9890.0,134658615.0,1.1607797542639106e-09,10155.33878950114
10802,10187,9838,10500,17173,22542,15903,0,3651991254367.028,10500.0,156453714.0,9.49383615371593e-10,9922.922181604463
10840,10224,9899,10631,17008,22820,16139,0,3765518410895.019,10631.0,159759961.0,9.461983087991784e-10,9795.665528548798
10771,10184,9850,10609,16829,22793,15986,0,3710833169631.015,10609.0,157462100.0,9.476973276891376e-10,9778.583432711748
10772,10182,9884,10748,16966,23215,16127,0,3812122360397.0024,10748.0,159399268.0,8.905268913504807e-10,10141.830408769507
10740,10169,9815,10662,16856,23084,15959,0,3746334555698.0073,10662.0,156637585.0,8.994399101470924e-10,9996.961788653723
10317,9476,8880,8597,15744,16690,11397,0,1802570299559.1667,8597.0,101205360.0,1.898470593555396e-09,9068.268265475268
10583,9866,9395,9496,15754,19426,13766,0,2638441796725.103,9496.0,129331570.0,1.4554051705120333e-09,8368.741310826117
10300,9474,8843,8494,16067,16424,11155,0,1735812665861.1755,8494.0,98643665.0,1.906270038803868e-09,9404.423300553564
10302,9452,8897,8641,15812,16747,11355,0,1797497067063.1611,8641.0,101025435.0,1.8514394718558098e-09,9346.381953930711
10292,9437,8811,8527,15460,16208,11024,0,1686257922910.1714,8527.0,97132464.0,2.082827567186227e-09,9091.94460012875
10266,9394,8772,8436,15688,15977,10856,0,1629437059095.1785,8436.0,95228832.0,2.0972784606036307e-09,9333.502033165758
10490,9737,9189,9146,16021,17869,12467,0,2169228450843.1284,9146.0,114559263.0,1.6738190720475428e-09,9234.875528685967
10704,10101,9643,10335,16659,22464,15532,0,3524445879590.0347,10335.0,149775076.0,9.545882015439592e-10,9454.496083914517
10623,9968,9434,9911,16154,21284,14736,0,3126467765343.0674,9911.0,139019424.0,1.103055072671261e-09,8766.173401524084
10474,9705,9177,9273,15711,18879,13054,0,2391852015314.1147,9273.0,119796558.0,1.471635465452667e-09,8668.467453998135
10516,9822,9327,9462,16497,19541,13684,0,2626485019961.1,9462.0,127630668.0,1.3046980849738215e-09,9206.110714087932
10757,10114,9770,10363,16713,21943,15594,0,3460898655967.0366,10363.0,152353380.0,1.0484723654346618e-09,9471.911025065543
10721,10078,9732,10329,16599,21893,15492,0,3418216614863.037,10329.0,150768144.0,1.0529854512515351e-09,9422.178851309596
10678,10024,9601,10109,16491,21375,14978,0,3209327454423.053,10109.0,143803778.0,1.095685905797124e-09,9297.519716999377
10710,10020,9501,9775,15499,20598,14566,0,3006400489379.0874,9775.0,138391566.0,1.3176739608741127e-09,7790.811116914447
10521,9774,9173,9242,15096,19100,13434,0,2507994452501.1216,9242.0,123230082.0,1.555741807183986e-09,7490.323934840842
10440,9647,8940,8803,15590,17696,12217,0,2085690776883.1567,8803.0,109219980.0,1.7085470166075628e-09,8249.582289430924
10595,9893,9502,9905,16240,20707,14691,0,3009609273826.0654,9905.0,139593882.0,1.200092831698453e-09,8994.746247203013
10724,10081,9645,10165,16316,21451,15309,0,3310630683323.052,10165.0,147655305.0,1.1350926062611135e-09,8873.078604449729
10639,9961,9516,9914,16297,20670,14667,0,3019940180165.068,9914.0,139571172.0,1.208643443768204e-09,8986.5739070028
10549,9832,9322,9522,16060,19585,13668,0,2631997906863.097,9522.0,127413096.0,1.3462940472209287e-09,8877.476625793632
10375,9623,9027,9122,15212,18538,12792,0,2282066764628.121,9122.0,115473384.0,1.5751447597023084e-09,8183.0792417151315
10468,9747,9183,9441,15422,19309,13411,0,2524104387953.098,9441.0,123153213.0,1.4400915182817274e-09,8394.497476123495
11075,10591,10392,11202,18183,22453,16063,0,3819887012219.9883,11202.0,166926696.0,9.730152537625108e-10,11906.31084117906
10755,10067,9659,9999,15045,21217,15334,0,3275309896178.0703,9999.0,148111106.0,1.3358684427164842e-09,7136.8661764364915
10763,10060,9530,9863,14470,21400,15441,0,3324296115799.084,9863.0,147152730.0,1.3637475604453948e-09,6123.260262925469
11002,10472,10291,11050,18605,22556,15768,0,3724610787126.996,11050.0,162268488.0,8.91135754068344e-10,12433.220377014906
10914,10323,10127,10772,18122,21808,15277,0,3439323644588.0127,10772.0,154710179.0,9.794231212923766e-10,11894.778425083463
10967,10428,10124,10815,17861,22106,15615,0,3599696734391.014,10815.0,158086260.0,9.854360535366536e-10,11262.663178975832
11027,10479,10246,11033,18348,22165,15632,0,3630905658953.0,11033.0,160165472.0,9.53002611862604e-10,12200.437288730995
10425,9667,9179,9258,15784,18851,13194,0,2404465882090.112,9258.0,121107726.0,1.4793007955171967e-09,8656.095136234322
10694,9993,9568,9844,15218,20708,14863,0,3075771171995.0796,9844.0,142209184.0,1.3628540036927048e-09,7467.972813274839
11010,10467,10270,11028,18379,22695,15979,0,3795896016223.9985,11028.0,164104330.0,8.989642005504534e-10,11948.912274155111
11108,10592,10390,11299,18126,23320,16574,0,4093978213438.9824,11299.0,172203860.0,8.869653241202508e-10,11610.070738832452
10470,9724,9225,9676,15151,19707,14090,0,2700168634019.0757,9676.0,129980250.0,1.4459362796086557e-09,8074.214221429793
11076,10592,10442,11473,18419,23635,16656,0,4169805621182.9644,11473.0,173921952.0,8.351373630792022e-10,12310.35875022838
10980,10453,10229,11002,18048,22625,15938,0,3769429977985.9985,11002.0,163029802.0,9.262057161989873e-10,11606.686608605462
10483,9750,9256,9601,15209,19638,13924,0,2666125487999.0845,9601.0,128880544.0,1.449244928146696e-09,8079.749224460127
10509,9792,9261,9591,15274,19719,13948,0,2693288356415.0874,9591.0,129172428.0,1.4290440236289884e-09,8036.002369236252
10552,9847,9402,9798,15645,20254,14377,0,2867457822519.0713,9798.0,135172554.0,1.3205013676627257e-09,8462.665849969813
10576,9877,9457,9898,15720,20592,14653,0,2980325813940.064,9898.0,138573421.0,1.2724859434681664e-09,8493.375230463567
11126,10623,10457,11306,18446,22635,16195,0,3894224827684.984,11306.0,169351115.0,9.420642233453704e-10,12248.607234986324
10814,10125,9688,10102,15256,21640,15694,0,3438731960999.066,10102.0,152043472.0,1.2606116381836955e-09,7186.998906102326
10846,10182,9657,10063,14682,21665,15630,0,3447967386473.0723,10063.0,150938910.0,1.325692303108186e-09,6456.789286738585
10894,10210,9711,10114,14684,21914,15798,0,3534774317429.072,10114.0,153414378.0,1.2987313755246438e-09,6377.277370918913
10808,10163,9524,9843,14348,21717,15611,0,3445598588592.0894,9843.0,148679164.0,1.3385007634160418e-09,5674.553531791447
10728,10003,9274,9443,13752,21180,15103,0,3199867812441.1196,9443.0,140065222.0,1.444312420760221e-09,4766.262782020218
10579,9772,8998,8964,14016,19686,13733,0,2641927001391.153,8964.0,123569534.0,1.5686888390058795e-09,5382.479996517592
11055,10539,10407,11175,18582,22336,15848,0,3730714679563.9893,11175.0,164930136.0,9.43175969174846e-10,12533.451511068906
10999,10458,10313,11032,18286,22132,15624,0,3616383521896.9976,11032.0,161130312.0,9.67742607508696e-10,12194.91812957577
10894,10330,10107,10717,18021,21745,15189,0,3411946440959.0166,10717.0,153515223.0,9.908447365842578e-10,11743.044054764523
10646,9978,9578,10056,16237,21087,15169,0,3191745487817.0557,10056.0,145288682.0,1.182236672687752e-09,8822.306886292765
10601,9925,9440,9877,15768,20396,14572,0,2949908023599.0684,9877.0,137559680.0,1.3054422612307338e-09,8487.503615943271
11056,10565,10363,11328,17983,23384,16574,0,4094748670133.9756,11328.0,171756362.0,8.845580189247993e-10,11600.744956364415
10599,9920,9453,9913,15836,20737,14814,0,3047497120319.0645,9913.0,140036742.0,1.246172490733164e-09,8446.972045750685
10636,9948,9562,10037,16091,20911,14832,0,3085486741271.056,10037.0,141823584.0,1.2005030654979388e-09,8943.239810918894
10433,9698,9173,9488,15483,19023,13385,0,2469421407543.091,9488.0,122780605.0,1.4949340627189673e-09,8674.117812084409
10443,9706,9177,9601,15156,19338,13940,0,2616552186281.0806,9601.0,127927380.0,1.5171610142968949e-09,8070.854867988386
10619,9955,9485,10011,15862,21167,15061,0,3173710464759.057,10011.0,142853585.0,1.1849156457466463e-09,8447.355099936769
10457,9737,9152,9473,15100,19528,13964,0,2655261828127.094,9473.0,127798528.0,1.479888060971612e-09,7644.089383940325
11058,10533,10354,11065,18680,22072,15618,0,3631050043048.999,11065.0,161708772.0,9.551762597345568e-10,12573.333541806882
11042,10537,10364,11209,18442,22603,16007,0,3812461356143.9854,11209.0,165896548.0,9.209001178362001e-10,12336.196595579564
10981,10445,10212,10993,18306,22317,15669,0,3652567251823.999,10993.0,160011828.0,9.309709650554671e-10,12101.803152376964
10972,10441,10285,11109,18732,22473,15674,0,3677864040365.988,11109.0,161207090.0,8.84084491702509e-10,12859.929100885081
11055,10587,10467,11466,18685,23456,16530,0,4104983762287.9634,11466.0,173019510.0,8.338890811350852e-10,12716.380510885734
10453,9694,9171,9541,14946,19199,13761,0,2561218877339.0874,9541.0,126202131.0,1.567072563638876e-09,7874.206873630366
11093,10650,10538,11685,18360,24055,16988,0,4352195750698.947,11685.0,179019544.0,8.174124986183505e-10,12402.497848503062
10932,10364,10198,10984,17725,22311,15759,0,3644078235906.995,10984.0,160710282.0,9.7592398827103e-10,11504.21772348704
11030,10538,10455,11410,19007,23164,16151,0,3942605323820.9653,11410.0,168858705.0,8.240402907609062e-10,13330.824754412271
11039,10516,10289,11174,18088,22805,16110,0,3863566190922.9873,11174.0,165755790.0,9.174296773112605e-10,11798.391910008097
10924,10363,10091,10805,17502,22101,15695,0,3594772218817.011,10805.0,158378245.0,1.0127878650217318e-09,10890.057746258019
11018,10483,10322,11186,18332,22874,16055,0,3849906825334.9844,11186.0,165719710.0,8.877319636737139e-10,12195.066111218759
10974,10419,10172,10883,18096,21953,15549,0,3556602427610.0083,10883.0,158164428.0,9.886224637607798e-10,11743.618870179827
10990,10482,10356,11278,18928,22830,15925,0,3811025707090.9736,11278.0,164919300.0,8.464523112785395e-10,13211.550137697646
10961,10439,10319,11192,18596,22780,15943,0,3791359816099.9795,11192.0,164515817.0,8.711609377676225e-10,12693.897137410204
11011,10476,10284,11060,18786,22294,15573,0,3637212159094.9956,11060.0,160152732.0,9.014583043475773e-10,12813.379070161605
10876,10279,10033,10686,17978,21449,14978,0,3302366760244.0176,10686.0,150274274.0,1.0145407785001384e-09,11873.497702134966
10950,10427,10297,11115,18827,22474,15653,0,3668175004711.985,11115.0,161178941.0,8.760856047391351e-10,13032.895022849167
10959,10460,10315,11156,18937,22464,15597,0,3664988638578.982,11156.0,160883055.0,8.702003411877558e-10,13263.543913950412
10966,10430,10315,11141,18467,22631,15927,0,3759537848358.9844,11141.0,164287005.0,8.985255694904774e-10,12447.397204045446
10983,10446,10281,11239,17602,22889,16286,0,3894065468608.9766,11239.0,167436366.0,9.473709561053058e-10,11400.005701186798
10952,10447,10325,11154,18952,22429,15577,0,3650044505524.982,11154.0,160832525.0,8.726262156532157e-10,13313.561625796774
10862,10271,10073,10664,19009,21145,14515,0,3152475441707.0186,10664.0,146209595.0,9.514979668403356e-10,13384.069654341085
10944,10415,10302,11116,19558,22181,15267,0,3527015056033.9844,11116.0,157280634.0,8.419902517639474e-10,14198.875711729397
10931,10420,10330,11179,19391,22396,15361,0,3584847680118.9775,11179.0,158679130.0,8.333814169305713e-10,14100.001768663598
10946,10454,10367,11267,19033,22853,15789,0,3772183558334.9707,11267.0,163684563.0,8.286576368770271e-10,13491.97117960354
10995,10521,10378,11307,18523,22999,16131,0,3903367245685.9717,11307.0,167407518.0,8.689430422136687e-10,12618.102582800377
11005,10460,10292,11205,17697,22665,16199,0,3840500158418.9824,11205.0,166720108.0,9.68756510213194e-10,11461.687619624143
10939,10396,10284,10944,19641,21672,14881,0,3352827641135.0,10944.0,153036204.0,8.803370272328168e-10,14238.718634010289
11004,10470,10330,11144,18108,22627,16173,0,3831567706468.9873,11144.0,167067090.0,9.4509246632615e-10,11778.504977371675
10951,10426,10318,11230,19404,22567,15498,0,3646531909382.9746,11230.0,159908364.0,8.177014582921053e-10,14089.853186641325
10954,10459,10369,11399,19236,22844,15684,0,3747414360233.959,11399.0,162627396.0,8.102200316874363e-10,14126.906365148952
10966,10485,10410,11345,18974,22725,15782,0,3760511934598.9653,11345.0,164290620.0,8.532693056205093e-10,13578.883365392376
10938,10415,10320,11063,18544,22298,15702,0,3646640569138.989,11063.0,162044640.0,9.253813320936494e-10,12581.679802010112
10932,10403,10255,11039,19324,22323,15356,0,3566171733927.99,11039.0,157475780.0,8.399976604151087e-10,13688.712218539258
10816,10291,10121,10861,19018,21630,14826,0,3300287691789.996,10861.0,150053946.0,9.035224737885763e-10,13626.792243477554
10215,9362,8828,8464,16648,16206,10941,0,1660057425987.1714,8464.0,96587148.0,1.8270086927426365e-09,10338.899997875491
10208,9348,8788,8387,16091,16019,10748,0,1609547987999.1785,8387.0,94453424.0,1.967613515963474e-09,9845.56760843312
10137,9287,8704,8171,16274,15560,10337,0,1493836461687.1938,8171.0,89973248.0,2.045243437990862e-09,10064.463172253152
10400,9635,9177,9532,15549,18791,13678,0,2476507896624.0835,9532.0,125523006.0,1.5738016460353415e-09,8669.642650025446
10405,9679,9231,9539,16124,18980,13124,0,2411065526928.0835,9539.0,121147644.0,1.3950988187977804e-09,9781.952432471568
10227,9437,8857,8583,16007,16874,11422,0,1818922155344.1606,8583.0,101164654.0,1.765626984579511e-09,9373.173039666603
10221,9377,8812,8472,16311,16461,11060,0,1707246684943.1711,8472.0,97460720.0,1.7985818513955128e-09,9856.452510467803
10283,9507,8946,8827,16258,17186,11646,0,1902893568713.1416,8827.0,104185116.0,1.6693743682193819e-09,9906.07373832554
10377,9647,9158,9213,16108,18348,12599,0,2230151109669.1123,9213.0,115381642.0,1.5010226814783405e-09,9536.067534244314
10509,9822,9457,9992,16086,19687,14174,0,2740858516889.0493,9992.0,134043518.0,1.3791097627775048e-09,9643.235661682651
10305,9544,9039,8937,16467,17628,12027,0,2023528376279.1326,8937.0,108712053.0,1.5633360298611271e-09,9944.025440684112
10410,9710,9310,9542,16647,18800,12793,0,2335426964099.0835,9542.0,119102830.0,1.356752746686344e-09,10663.009184189825
10476,9810,9478,9936,16767,19579,13496,0,2592269564219.052,9936.0,127915088.0,1.2592971040852106e-09,10927.09705200687
10580,9948,9602,10338,16387,20438,14699,0,2988655396271.023,10338.0,141139798.0,1.252441643317874e-09,10142.421447443197
10284,9507,8951,8781,16145,17211,11746,0,1922024076998.146,8781.0,105138446.0,1.6955344127551116e-09,9561.784436931855
10433,9717,9182,9319,16046,18479,12714,0,2283020693795.107,9319.0,116739948.0,1.499348953530188e-09,9498.51011586882
10415,9689,9166,9332,16230,18823,12962,0,2364047130587.104,9332.0,118809692.0,1.3993595813161736e-09,9502.451555046533
10319,9524,9055,9002,16307,17752,12063,0,2039578228843.128,9002.0,109230465.0,1.5497899824795223e-09,9924.704966265592
10474,9756,9381,9857,15932,19193,13647,0,2555450074511.059,9857.0,128022507.0,1.4518515817784258e-09,9736.376480582436
10260,9409,8937,8675,16397,16851,11333,0,1796943239879.1545,8675.0,101283021.0,1.7039819826663415e-09,10137.641430097156
10224,9406,8954,8775,16015,16659,11567,0,1812570127441.1418,8775.0,103570918.0,1.882582305885982e-09,9790.628041976033
10206,9412,8936,8723,17050,16562,11314,0,1763727894447.1455,8723.0,101101904.0,1.7045616197554767e-09,10974.896075072927
10269,9523,8981,9042,15945,18045,12435,0,2136947448787.1196,9042.0,111678735.0,1.5436958355102578e-09,9279.928389303474
10412,9780,9271,9755,15921,20535,14151,0,2842068547679.0635,9755.0,131193921.0,1.181287911094817e-09,9026.732605316374
10438,9806,9383,9970,16376,20604,14094,0,2847683571153.045,9970.0,132244002.0,1.1295811541577304e-09,10042.37621871879
10184,9417,8906,8677,16688,16582,11262,0,1758675507629.148,8677.0,100299372.0,1.7432686510601828e-09,10564.427844912127
10189,9400,8891,8601,16755,16413,11292,0,1742238177799.1558,8601.0,100397172.0,1.7994157988989232e-09,10394.086270318454
10258,9507,8973,8836,16258,16758,11779,0,1876695632684.1387,8836.0,105692967.0,1.859688102547862e-09,9813.114319517586
10144,9320,8846,8401,17043,15464,10662,0,1536737650479.1719,8401.0,94316052.0,2.0465861250140307e-09,11032.987778750532
10231,9383,8924,8712,16262,16375,11450,0,1759337590141.1484,8712.0,102179800.0,1.928629753748356e-09,10008.79771770937
10235,9437,8898,8848,16133,16285,11420,0,1755127214325.1357,8848.0,101615160.0,1.9923198554394015e-09,10199.120072280552
9889,8944,8189,7233,17633,11719,7825,0,820248551615.2687,7233.0,64078925.0,4.264624868912926e-09,12883.036074450378
9934,9023,8290,7422,17224,12700,8379,0,960242006569.2529,7422.0,69461910.0,3.2628258369937614e-09,12010.75840468538
9957,9053,8375,7493,17776,13263,8642,0,1037720231712.2476,7493.0,72376750.0,2.662657943858748e-09,12273.819131806827
9911,8976,8323,7376,17875,12543,8242,0,928008255503.2559,7376.0,68598166.0,3.1794320979905673e-09,12809.595951573981
9898,8941,8226,7298,17259,12106,8039,0,870212866759.2626,7298.0,66128814.0,3.833530338438083e-09,12360.17106063629
9892,8979,8194,7404,16240,12090,8129,0,882526192115.2516,7404.0,66609026.0,4.33730442923416e-09,11527.97351340943
10183,9403,8941,8692,16772,16518,11220,0,1742760492102.1465,8692.0,100318020.0,1.7520379600696965e-09,10772.18360044387
10322,9585,9055,9157,16313,18541,12591,0,2237702463809.113,9157.0,114011505.0,1.390616885846606e-09,9688.982805542302
10403,9752,9319,9824,16151,20043,13577,0,2653842283759.0557,9824.0,126524063.0,1.2080664022154937e-09,10012.360453781821
10435,9775,9335,9910,16472,19800,13472,0,2607529489624.0503,9910.0,125761120.0,1.2170108829613503e-09,10613.595562356637
10113,9285,8779,8248,17035,15386,10428,0,1489815269294.1846,8248.0,91547412.0,2.020014719355017e-09,10943.061457062267
10169,9336,8808,8331,16754,15703,10753,0,1576506527111.181,8331.0,94712424.0,1.9968535175435608e-09,10382.485902377499
10239,9492,9044,8825,16772,17219,11802,0,1929037157543.1382,8825.0,106737288.0,1.6171905062596626e-09,10329.928954162671
