B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2
9856,9007,8054,7764,9087,10040,9227,1,-8.833814062946941e-13,2.7374548813302895e-24
9778,8977,8003,7782,9809,10137,8863,1,-7.404188506250709e-13,1.8258094083393184e-24
9940,9168,8312,8226,10312,11069,9894,1,-6.274663017647135e-13,1.4676339086283178e-24
9819,8975,7923,7548,8325,8858,8375,1,-1.2007676546796507e-12,5.8064419118554796e-24
9831,8973,7946,7591,8613,9321,8649,1,-1.0606474397914909e-12,4.0266077686639734e-24
10009,9259,8490,8443,10122,10967,9800,1,-7.007737327062919e-13,1.7969975695710032e-24
9979,9231,8482,8391,10895,11473,9926,1,-5.496477378974583e-13,1.1385823739812571e-24
9951,9154,8270,8062,10321,11023,9519,1,-6.241115220917085e-13,1.334428423184585e-24
9929,9123,8259,8092,10031,11253,10168,1,-6.425959864947105e-13,1.5196208546982632e-24
9886,9042,8065,7796,9116,10014,9305,1,-8.721551061589202e-13,2.7442755803958052e-24
9906,9113,8301,8145,10213,11416,9738,1,-6.45585976043706e-13,1.3768461123229993e-24
9887,9117,8240,8060,9804,10960,9826,1,-7.096086191008097e-13,1.763704137992085e-24
9918,9118,8199,7991,9360,10588,9735,1,-8.065190971985608e-13,2.3556115338420497e-24
9877,9049,8076,7781,8786,9656,8893,1,-1.0163045917423376e-12,3.781913339812847e-24
9873,9045,8000,7666,8682,9261,8679,1,-1.0479956016346107e-12,4.051402887202932e-24
9880,9055,8107,7823,9129,9771,8748,1,-9.307034425321391e-13,2.8628433247301646e-24
9999,9178,8322,8153,10207,10748,9341,1,-6.692534210659923e-13,1.5272110335536697e-24
9965,9138,8220,7951,9794,10163,9149,1,-7.38095023617682e-13,1.894798830098852e-24
9944,9102,8078,7729,8692,8989,8558,1,-1.0689418092907108e-12,4.469095633359488e-24
9939,9195,8403,8311,10547,11221,9928,1,-5.966439861083203e-13,1.3377166977531406e-24
9923,9130,8303,8155,10105,10974,9673,1,-6.714826536657674e-13,1.5824207509579579e-24
9909,9114,8266,8035,10291,10921,9598,1,-6.228571490742698e-13,1.3893061980849655e-24
9893,9077,8138,7900,9084,10570,9689,1,-8.68592031792674e-13,2.713219600589191e-24
9882,9061,8086,7797,9050,10441,9682,1,-8.572340297533571e-13,2.6330077649085682e-24
9895,9080,8063,7778,8930,9915,9266,1,-9.265596990912368e-13,3.1410107879295084e-24
9919,9086,8060,7731,8707,9409,8759,1,-1.042181348625172e-12,4.0219649528928896e-24
9939,9112,8224,8066,9597,11139,10034,1,-7.380625402625976e-13,1.918571186927856e-24
9959,9171,8304,8154,9931,11306,10261,1,-6.642889810117404e-13,1.6147323809237318e-24
9962,9184,8391,8248,10313,11474,10354,1,-6.01294945623509e-13,1.3735922168607535e-24
9877,9044,8077,7817,9194,10097,9269,1,-8.588331309662926e-13,2.5902103915518686e-24
9867,9027,8030,7728,8970,9779,9416,1,-8.906464057911558e-13,3.0904143414431735e-24
9942,9096,8172,7929,9088,10285,9904,1,-8.506433086999802e-13,2.9624808157671348e-24
10015,9205,8299,8093,9445,10171,9719,1,-7.98620875568034e-13,2.5587345383189613e-24
9987,9145,8159,7831,8749,9396,9098,1,-1.007808961876549e-12,4.288588550318249e-24
9941,9148,8349,8200,10352,12305,10868,1,-5.610159533350746e-13,1.1498274814076669e-24
9867,9051,8125,7885,9573,10844,9677,1,-7.422211904853181e-13,1.853953011393322e-24
9798,8926,7896,7517,8344,9119,8644,1,-1.1484551005811175e-12,5.235983475045573e-24
9825,8974,7999,7681,8882,9301,8493,1,-1.0090426901614581e-12,3.492556750685198e-24
9897,9074,8169,7886,9359,10158,9139,1,-8.387315039718136e-13,2.3726549620648625e-24
9979,9152,8173,7873,8919,10080,9435,1,-9.279040792764335e-13,3.257565725205154e-24
9970,9159,8261,8072,9580,11285,10448,1,-7.114386529041273e-13,1.88447650207789e-24
9901,9085,8122,7912,9245,10646,9863,1,-8.112668254657225e-13,2.4040718936895762e-24
9942,9124,8243,8093,10360,11654,10627,1,-5.575134833567896e-13,1.2358455547755514e-24
9939,9103,8142,7939,9539,10592,9907,1,-7.374595498031461e-13,2.0468410662684294e-24
9924,9064,8054,7772,8812,9820,9290,1,-9.575019097026e-13,3.54392868015831e-24
9838,9018,7978,7641,8673,9380,8677,1,-1.048373282449051e-12,3.905902405815964e-24
9957,9119,8187,7947,9733,10748,9862,1,-6.975458360757575e-13,1.7698976263121326e-24
9938,9099,8094,7743,8682,9216,8832,1,-1.0437611340146715e-12,4.381347689078767e-24
9869,9021,8008,7719,8829,9822,9156,1,-9.580950544975229e-13,3.355159160244481e-24
9837,9001,7958,7615,8540,8884,8296,1,-1.140866396652458e-12,4.8574926915183335e-24
9962,9120,8150,7874,9100,10641,10130,1,-8.152872698906399e-13,2.5694476384185875e-24
9988,9181,8193,7941,9058,10569,10252,1,-8.286407978104397e-13,2.8317977311117983e-24
9930,9103,8141,7832,8801,9394,9016,1,-1.0050464712283196e-12,4.142096910073509e-24
9890,9069,8049,7712,8853,9267,8595,1,-1.0083713002473167e-12,3.596408814816314e-24
9953,9157,8265,8061,9424,10423,9747,1,-8.002893543589948e-13,2.439049813702649e-24
9794,8953,7944,7624,8927,9615,8782,1,-9.499388258298982e-13,3.0420554957028392e-24
9967,9169,8279,8075,9890,11503,10339,1,-6.541136222464373e-13,1.5080019710575288e-24
9908,9083,8164,7932,9590,10533,9525,1,-7.558900128553949e-13,1.9898540619740162e-24
9872,9011,8034,7719,9473,10031,9000,1,-7.888815767338352e-13,2.0768869072142342e-24
9891,9080,8116,7825,9497,10303,9518,1,-7.593176169965994e-13,2.0621923981451942e-24
9890,9090,8107,7777,9151,9672,8932,1,-8.934567327554984e-13,2.775836187785499e-24
9925,9119,8112,7801,8892,9670,9003,1,-9.686891339012242e-13,3.422788746029887e-24
9962,9155,8198,7939,9252,10168,9581,1,-8.338104889174355e-13,2.6220172958046305e-24
9982,9180,8212,7984,9344,10733,10279,1,-7.615074134766239e-13,2.286278516265526e-24
9924,9124,8141,7879,9314,10413,9893,1,-7.825619641108113e-13,2.3287204443426846e-24
9801,8947,7950,7593,9034,9504,8577,1,-9.30209438457129e-13,2.8107254249050463e-24
9941,9057,8011,7674,8513,10089,10041,1,-9.562878736444355e-13,4.160694101176351e-24
9917,8996,7941,7573,8334,10103,10054,1,-9.93702153863477e-13,4.589478932032861e-24
9947,9044,7969,7592,8303,9690,9813,1,-1.0316048334073865e-12,5.288161672143692e-24
9931,9044,7996,7630,8293,9890,9930,1,-1.0350750717624054e-12,5.442685932844339e-24
9949,9068,8006,7639,8348,9940,9997,1,-1.0085015636326955e-12,5.01518716280904e-24
9989,9060,8022,7688,8591,10479,10442,1,-8.936961565691915e-13,3.5776093332178935e-24
9944,9013,7959,7565,8242,9786,9813,1,-1.04750744824101e-12,5.4360895155953676e-24
9846,8971,8258,8037,11989,13714,9970,1,-3.8184232550514083e-13,5.365260253749105e-25
9937,9101,8323,8223,11539,14047,10505,1,-4.216039915302076e-13,5.805328454356265e-25
9907,8993,7916,7485,8196,9511,9526,1,-1.078263787327316e-12,5.488775344130785e-24
9960,9061,8006,7625,8331,9752,9794,1,-1.0307868144199541e-12,5.218971497938957e-24
9957,9062,8003,7620,8301,9703,9680,1,-1.053209666974787e-12,5.436649182993098e-24
9869,9018,8295,8107,11939,13756,10034,1,-3.900041638614003e-13,5.426496948462741e-25
9907,9009,7931,7549,8192,9841,10002,1,-1.04611639047743e-12,5.7156248240490825e-24
9944,8998,7942,7552,8240,9770,9888,1,-1.036746920688744e-12,5.4106094833132166e-24
9968,9076,8009,7628,8269,9781,9934,1,-1.0392743482071635e-12,5.697452362715292e-24
10025,9128,8081,7706,8370,9849,10441,1,-9.675093223570558e-13,5.482910746481821e-24
9984,9067,8018,7679,8453,10370,10418,1,-9.386156752310738e-13,4.238046679580304e-24
9893,9041,8317,8181,11931,14055,10335,1,-3.85428440829924e-13,5.299932338912367e-25
10036,9157,8104,7752,8546,10001,10962,1,-8.751619197220933e-13,4.54860041242108e-24
9979,9078,8010,7618,8278,9931,10465,1,-9.796691114747194e-13,5.458923371435753e-24
9935,9031,7967,7595,8309,10191,10265,1,-9.860125764463366e-13,4.776244054846696e-24
9867,9020,8308,8113,12089,13948,10176,1,-3.71047570833494e-13,5.122286737257748e-25
9893,9028,8316,8153,12011,13786,10072,1,-3.849937308028645e-13,5.371147572725918e-25
9966,9055,8022,7678,8545,10498,10545,1,-8.990680147622084e-13,3.7315030536543666e-24
9927,9031,7971,7624,8377,10408,10430,1,-9.549879652167957e-13,4.363625461241675e-24
9862,9013,8307,8099,12198,13947,10159,1,-3.6072891236562e-13,5.000081466954517e-25
9877,9014,8292,8111,12066,13915,10099,1,-3.7545285739912463e-13,5.163562546573173e-25
9959,9110,8359,8241,11662,13806,10326,1,-4.16382879224768e-13,5.828575652314235e-25
10030,9181,8403,8417,11503,13621,10330,1,-4.4924167768184104e-13,6.508171392496887e-25
9957,9086,8321,8288,11553,13666,10276,1,-4.35374072285153e-13,6.28851091740067e-25
9932,9092,8274,8176,11334,13454,10163,1,-4.548555562885969e-13,6.6084813220166645e-25
9887,9016,8234,8136,11645,13718,10205,1,-4.1545678691343407e-13,5.929884291308378e-25
9988,9158,8364,8396,11426,13593,10241,1,-4.619992822292341e-13,6.695583369186152e-25
9889,9031,8205,8080,11556,13751,10154,1,-4.2131855505926224e-13,5.869080074848411e-25
9923,9074,8283,8178,11595,13524,10060,1,-4.297748341911808e-13,6.12804627902473e-25
9819,8951,8187,7894,12050,13319,9812,1,-3.6966497484318965e-13,5.446891544836366e-25
10003,9166,8250,8063,9828,11432,10722,1,-6.385454350501382e-13,1.5881070356674875e-24
10029,9168,8211,7999,9481,11309,10869,1,-6.88750193357571e-13,1.903378578854673e-24
9999,9151,8183,7981,9622,11577,10851,1,-6.590103449227616e-13,1.647247463380914e-24
10010,9153,8227,8067,9753,11902,11119,1,-6.302453259503328e-13,1.5308724566917118e-24
9969,9118,8147,7863,9452,11139,10489,1,-7.001961702451758e-13,1.832515065870202e-24
10052,9200,8261,8050,9726,11848,11182,1,-6.266383892468701e-13,1.5260498616017524e-24
10084,9194,8208,7936,8964,10551,10411,1,-8.328609332044292e-13,3.0425165787138157e-24
10057,9190,8223,7954,9127,10557,10097,1,-8.19457086583252e-13,2.6628582262067874e-24
10057,9170,8228,8012,9489,11325,11005,1,-6.788315899126228e-13,1.90776009395451e-24
10044,9173,8235,8035,9626,11465,10781,1,-6.684492496118041e-13,1.7188415360517057e-24
10063,9218,8319,8193,9828,11886,11222,1,-6.261706814609888e-13,1.5685888494169892e-24
10036,9192,8211,7964,9380,11412,10763,1,-7.114755739117563e-13,1.908441052644683e-24
10033,9163,8201,7963,9445,11390,10663,1,-7.034566236127912e-13,1.8465818478625774e-24
10024,9196,8259,8048,9606,11569,10731,1,-6.79308322981388e-13,1.7057029086623643e-24
10126,9281,8329,8099,9362,11249,11046,1,-7.146837797907518e-13,2.1776589483801873e-24
10123,9283,8399,8272,9786,12027,11623,1,-6.205516612411405e-13,1.6322233165384331e-24
10081,9247,8348,8225,9678,11713,11096,1,-6.671828852223572e-13,1.7903490987952353e-24
10072,9232,8294,8145,9782,11830,11181,1,-6.293653620400439e-13,1.5656393569441707e-24
10091,9277,8365,8172,9596,11610,11185,1,-6.696005526504915e-13,1.838862732284989e-24
10059,9251,8301,8109,9682,11645,11180,1,-6.442326840334743e-13,1.673639542159991e-24
10066,9225,8304,8117,9569,11985,11510,1,-6.490216414864033e-13,1.7131212735691132e-24
10139,9290,8397,8275,9801,12396,12025,1,-5.965469494576347e-13,1.5226498794016683e-24
10092,9284,8376,8249,9679,11918,11403,1,-6.521008577522727e-13,1.746782253294688e-24
10082,9228,8269,8069,9454,11515,10974,1,-6.964356401524738e-13,1.9156052657484716e-24
10072,9205,8235,8014,9546,11724,11098,1,-6.605017133616106e-13,1.680576721420355e-24
10060,9215,8260,8032,9524,11845,11410,1,-6.505873494696826e-13,1.7016026450165663e-24
10072,9231,8264,8037,9370,11375,11128,1,-7.005454713056655e-13,2.0516954726741713e-24
10159,9285,8358,8167,9502,11834,11686,1,-6.548822065809904e-13,1.879091704313035e-24
10115,9240,8277,8034,9229,11500,11314,1,-7.174929784464147e-13,2.2081443839764993e-24
10068,9189,8217,7976,9312,11370,11079,1,-7.063136826401405e-13,2.0558824338599746e-24
10063,9201,8234,8008,9457,11858,11353,1,-6.636664313048185e-13,1.7410178603319664e-24
10044,9194,8231,8001,9353,11807,11472,1,-6.790314592283668e-13,1.89230706889414e-24
10081,9220,8276,8062,9435,11865,11899,1,-6.451278562197931e-13,1.8662460259072013e-24
10084,9226,8290,8103,9482,12010,12188,1,-6.266521619311473e-13,1.8307886655116314e-24
9998,9120,8116,7781,8963,11060,10849,1,-7.751893540197481e-13,2.4539636448537874e-24
10093,9227,8294,8116,9551,12402,12126,1,-6.177314381019015e-13,1.6247266900541496e-24
10058,9206,8230,8000,9261,11573,11559,1,-6.93065732440791e-13,2.118661019720718e-24
10083,9217,8230,8031,9289,11337,11123,1,-7.174979404242567e-13,2.188831018838485e-24
10052,9186,8229,7998,9570,12266,12018,1,-6.041465595890925e-13,1.5331370531542712e-24
10009,9131,8149,7885,9235,11364,11158,1,-7.068310996975372e-13,2.0739169441024645e-24
10111,9265,8332,8186,9565,12030,11912,1,-6.357842460002823e-13,1.7945005872427316e-24
9997,9120,8119,7810,9226,11223,11092,1,-7.004581034694901e-13,2.0310509141149015e-24
9962,9110,8135,7773,8864,9869,9399,1,-9.265308969110606e-13,3.295114289241051e-24
10005,9151,8156,7819,8939,9791,9253,1,-9.245618287475235e-13,3.2181880590666733e-24
10093,9271,8262,7952,8897,9489,9054,1,-9.82564813607152e-13,3.922150139443962e-24
10046,9229,8262,7950,8991,9751,9055,1,-9.559356008232353e-13,3.4067892109245415e-24
10020,9203,8254,7937,9316,10040,9212,1,-8.441170455153326e-13,2.4801647058124327e-24
10074,9270,8271,7970,9123,9594,9122,1,-9.10356722883709e-13,3.1916166766353313e-24
10022,9164,8164,7821,8708,9274,8906,1,-1.0378443406583796e-12,4.477877362686342e-24
10152,9343,8327,8013,8677,9262,9047,1,-1.070102290695616e-12,5.711661785691461e-24
10072,9266,8283,7964,8871,9274,9074,1,-9.941004558467115e-13,4.3427244632547496e-24
10048,9234,8249,7925,8975,9562,9816,1,-8.808074796321643e-13,3.671277042627563e-24
10007,9206,8254,7990,9304,9984,9571,1,-8.276052508730879e-13,2.698495581798302e-24
9979,9170,8190,7911,9461,9936,9593,1,-7.719873332159866e-13,2.3588720716977124e-24
9980,9166,8188,7930,9188,10206,9615,1,-8.448966442796552e-13,2.6907015956653556e-24
10018,9190,8200,7885,9033,9743,9041,1,-9.31343457403454e-13,3.1349625125144817e-24
10154,9364,8411,8122,8942,9538,9331,1,-9.737705259862757e-13,4.430439118227904e-24
10132,9328,8318,8065,9064,9786,9315,1,-9.254884699485765e-13,3.471399667302096e-24
10003,9178,8177,7846,8760,9429,8986,1,-1.0187968793582384e-12,4.203445419439578e-24
10004,9179,8188,7911,9214,9688,9031,1,-8.855408906738592e-13,2.8488251354335567e-24
10054,9240,8226,7929,8845,9389,8988,1,-1.005405783940876e-12,4.18165038077325e-24
10095,9295,8332,8036,8951,9659,9426,1,-9.463056346880695e-13,3.955020708366148e-24
10058,9236,8291,8072,9663,10155,9446,1,-7.600931091323429e-13,2.145368940327646e-24
9990,9157,8154,7892,9542,9736,9000,1,-7.973480176417279e-13,2.2760130668917777e-24
10016,9190,8189,7898,8918,9392,9026,1,-9.728417710843862e-13,3.8413683152703905e-24
10021,9227,8258,8002,9156,9990,9430,1,-8.827891508610738e-13,3.0023778785232937e-24
10032,9207,8255,7978,9064,9913,9295,1,-9.166244887771066e-13,3.220274544625792e-24
10070,9226,8203,7868,8468,9014,8848,1,-1.1442253624540689e-12,6.843184285541408e-24
10079,9248,8239,7923,8752,9324,9020,1,-1.0299909342084188e-12,4.653352380424328e-24
9999,9180,8194,7933,9181,9855,9152,1,-8.886533175883669e-13,2.8704816124161407e-24
10002,9174,8179,7929,9372,9923,9137,1,-8.356983040226221e-13,2.468338252732715e-24
10046,9222,8246,7980,9100,9703,9242,1,-9.101698974185463e-13,3.2712560058159876e-24
9977,9161,8174,7871,8879,9953,9273,1,-9.566375522038679e-13,3.444031535697418e-24
9963,9121,8051,7639,8124,8742,8556,1,-1.2767397198024917e-12,9.065909323550798e-24
10050,9209,8181,7826,8662,9204,9099,1,-1.0305413495951518e-12,4.8001842197201345e-24
9989,9145,8182,7906,9263,9760,9359,1,-8.412153085870686e-13,2.7685244946317125e-24
9978,9166,8144,7845,8928,9571,9112,1,-9.5118751316426e-13,3.501185918147037e-24
10066,9229,8211,7918,8800,9487,9102,1,-1.0041283321323642e-12,4.251325142442366e-24
9959,9122,8091,7698,8526,9195,8986,1,-1.0684093547658018e-12,4.928658124150829e-24
10030,9202,8162,7815,8815,9371,8991,1,-9.887399544543507e-13,3.865547677379976e-24
10076,9252,8261,7967,9316,10217,9568,1,-8.143139397332175e-13,2.4251145999263643e-24
10011,9199,8182,7882,9071,9789,9348,1,-8.894288147339099e-13,3.0412029328943786e-24
9973,9145,8086,7724,8648,9008,8701,1,-1.0630226046608335e-12,4.5818468788663544e-24
9962,9129,8102,7727,8561,9250,9016,1,-1.0594681195848038e-12,4.838074067506575e-24
10033,9248,8250,7931,9087,9759,9311,1,-8.973609708016137e-13,3.103157297579989e-24
10107,9348,8378,8106,9304,10131,9614,1,-8.396102081016327e-13,2.73050021692836e-24
10096,9345,8437,8177,9967,10202,9301,1,-7.191436242312044e-13,1.8441540655391594e-24
9975,9152,8187,7872,9167,9794,9174,1,-8.790565952614415e-13,2.826104857011156e-24
10123,9336,8375,8126,9175,10031,9691,1,-8.714803251905193e-13,3.1945248211587262e-24
10063,9256,8271,7940,8803,9426,9199,1,-9.983453690326014e-13,4.406091377970242e-24
9969,9158,8154,7839,8953,9485,8992,1,-9.552294011190433e-13,3.4724465118511385e-24
10194,9422,8489,8271,9371,10052,9583,1,-8.509658084488984e-13,2.972840368159363e-24
10075,9297,8348,8135,9216,10351,9812,1,-8.552343228638734e-13,2.9467234475376217e-24
10049,9239,8257,7978,8838,9663,9297,1,-9.868710182198556e-13,4.2304611444407065e-24
10044,9247,8263,7955,8790,9478,9218,1,-1.0063993205935637e-12,4.523327244887976e-24
9973,9177,8217,7922,9541,9782,8930,1,-8.113546147787536e-13,2.2784390772175315e-24
9945,9117,8141,7798,8982,9551,8992,1,-9.383961641036469e-13,3.2538381721460194e-24
10012,9191,8184,7867,8899,9432,8972,1,-9.776526328499051e-13,3.734137281149369e-24
10046,9247,8262,7972,8960,9582,9165,1,-9.595882201387639e-13,3.7505362521050405e-24
10081,9270,8273,7969,8927,9488,9044,1,-9.790996175219376e-13,3.885911735530481e-24
10126,9323,8332,8069,9020,9783,9399,1,-9.321809976229714e-13,3.6631829661099906e-24
10161,9385,8463,8272,9369,10711,10249,1,-7.989569705909109e-13,2.6703695503949732e-24
10771,9934,8879,8256,9866,9416,8695,1,-7.578625083844078e-13,1.871383285713777e-24
10785,9909,8814,8155,9696,9257,9103,1,-7.431310678788507e-13,2.0613162731995744e-24
10846,9953,8849,8221,9564,8901,8975,1,-7.936454608948442e-13,2.5359361291092913e-24
10085,9289,8297,8035,9045,11038,11043,1,-7.833991101361532e-13,2.8034962905656267e-24
10055,9251,8260,7960,8939,9677,9523,1,-9.2641049071081e-13,3.7452046584183824e-24
10041,9256,8254,7968,9066,9536,9120,1,-9.30421422507532e-13,3.420989664943513e-24
10025,9232,8248,7961,8930,9660,9338,1,-9.50698087580196e-13,3.79983801445152e-24
10756,9867,8807,8311,10381,9466,8494,1,-6.758120657703636e-13,1.4980018728043742e-24
10628,9732,8589,7996,9137,8539,8264,1,-9.54317399007777e-13,3.347181903822013e-24
10746,9855,8696,8090,9230,8648,8493,1,-9.119771978982931e-13,3.1688737633319086e-24
10897,9974,8827,8200,9219,8500,8393,1,-9.383224037420875e-13,3.517687254467917e-24
10010,9200,8171,7847,8642,9822,9831,1,-9.694663641031736e-13,4.500569600616525e-24
10005,9162,8120,7722,8525,9809,10059,1,-9.56322844938599e-13,4.50108706438658e-24
10704,9815,8661,8020,8929,8370,7992,1,-1.0561818304660072e-12,4.1641268515584486e-24
9996,9190,8161,7840,8615,9953,10008,1,-9.609321765922294e-13,4.5193969133357826e-24
10771,9874,8756,8130,9420,8531,7976,1,-9.204224682787329e-13,2.8210476972296426e-24
10697,9783,8676,8046,9069,8417,8198,1,-9.89719075973814e-13,3.761259865013804e-24
10781,9878,8754,8127,9237,8562,8332,1,-9.329521745942399e-13,3.2765499719644063e-24
10721,9828,8749,8123,9743,9128,8705,1,-7.644528909048379e-13,2.0493448010128695e-24
10705,9796,8736,8095,9880,9378,9032,1,-7.02736112580976e-13,1.7974298744077042e-24
10059,9267,8269,7993,8989,11081,11270,1,-7.759018019332717e-13,2.8554196033947227e-24
10726,9828,8774,8193,10201,9827,9123,1,-6.462226851643897e-13,1.4485674321967964e-24
10830,9925,8798,8138,9688,8711,7868,1,-8.54752092697833e-13,2.2012476376966703e-24
10737,9835,8672,8067,9071,8597,8277,1,-9.810761197789584e-13,3.5945598963396116e-24
10673,9786,8671,8037,9419,8756,8224,1,-8.806512074436753e-13,2.5808901889701525e-24
10594,9712,8621,7998,9600,8976,8319,1,-8.203855600786164e-13,2.185429778389389e-24
10636,9711,8658,8054,9736,9153,8533,1,-7.744644380812558e-13,2.0178057556752223e-24
10031,9197,8188,7877,8838,10740,10910,1,-8.212790002760134e-13,3.1715082639942487e-24
10591,9675,8618,8070,9859,9525,8676,1,-7.39591580005919e-13,1.7766374063662427e-24
9985,9169,8101,7763,8574,10128,10443,1,-9.169283224369662e-13,4.22633513646911e-24
9986,9160,8133,7774,8575,10204,10490,1,-9.149969291804081e-13,4.21791454569859e-24
